ID_TestSet,file,bx,by,bz,bl,bm,bn,bmag,vx,vy,vz,vmag,np,tpar,tper,goal
86,198,-13.17,1.76,17.88,22.24,-1.45,-0.34,22.29,-15.01,-11.01,14.71,23.73,0.6,580.4,809.9,2
86,198,-13.37,2.26,17.79,22.29,-1.94,-0.12,22.37,-5.59,-17.61,11.38,21.7,0.63,575.53,767.33,2
86,198,-13.57,2.52,17.35,22.04,-2.43,-0.18,22.17,9.2,-18.95,25.96,33.43,0.67,538.65,729.88,2
86,198,-13.65,2.83,17.25,22.01,-2.73,-0.03,22.18,2.32,-20.28,29.82,36.13,0.65,556.19,754.21,2
86,198,-13.68,3.26,17.02,21.85,-3.13,0.19,22.08,-1.85,-36.93,20.99,42.52,0.6,604.32,841,2
86,198,-13.55,3.67,16.92,21.71,-3.36,0.54,21.99,3.12,-34.45,19.09,39.52,0.63,579.53,746.21,2
86,198,-13.98,4.52,16.58,21.7,-4.33,0.81,22.16,2.3,-40.58,40.45,57.34,0.59,584.71,801.4,2
86,198,-14.43,5.1,16.04,21.54,-5.23,0.82,22.18,-0.27,-35.07,45.4,57.36,0.62,561.28,778.53,2
86,198,-14.9,5.5,15.8,21.6,-5.89,0.77,22.4,-4.28,-31.95,34.52,47.23,0.59,613.69,846.03,2
86,198,-14.62,5.19,16.34,21.88,-5.28,0.87,22.53,-27.51,-21.18,24.32,42.38,0.67,572.71,788.88,2
86,198,-14.47,5.7,16.3,21.8,-5.53,1.33,22.54,-26.29,-16.49,6.69,31.75,0.6,591.84,811.3,2
86,198,-14.36,5.15,15.4,20.95,-5.5,0.68,21.68,-30.4,-31.45,3.55,43.9,0.6,600.5,865.69,2
86,198,-13.34,5.59,16.2,21.11,-4.81,1.87,21.73,-108.66,30.12,32.77,117.43,0.83,726.34,519.34,2
86,198,-14.58,4.37,16.57,22.02,-4.61,0.35,22.5,-94.26,56,19.17,111.3,0.65,831.15,637.45,2
86,198,-13.22,2.49,18.25,22.6,-1.81,0.28,22.67,-65.33,52.93,-18.67,86.13,0.52,625.03,928.77,2
89,206,-13.6,14.85,-4.24,4.54,-19.98,1.91,20.58,-155.03,80.3,83.3,193.46,12.13,50.86,80.26,1
89,206,-13.58,15.97,-4.64,4.25,-20.87,2.63,21.46,-155.8,77.75,78.65,191.05,11.78,51.77,81.9,1
89,206,-13.33,14.95,-3.65,4.9,-19.62,2.33,20.36,-158.83,72.16,85.59,194.33,11.78,54.33,87.26,1
89,206,-13.76,15.96,-3.45,5.34,-20.45,2.91,21.35,-153.75,68.95,83.61,188.11,11.29,55.06,82.91,1
89,206,-12.93,15.94,-4.87,3.7,-20.57,2.9,21.1,-159.07,72.57,87.91,195.69,11.95,47.27,81.5,1
89,206,-12.62,15.76,-3.16,4.96,-19.51,3.52,20.44,-171.71,70.9,86.93,205.11,11.78,47.5,80.73,1
89,206,-11.47,14.2,-3.59,3.9,-17.95,2.86,18.6,-167.1,72.33,91.73,203.88,11.2,55.4,88.95,1
89,206,-11.27,15.76,-5.61,2.17,-19.75,3.48,20.17,-167.52,80.41,90.37,206.63,11.02,51.7,88.73,1
89,206,-9.88,14.45,-5.38,1.54,-17.93,3.37,18.3,-178.32,79.23,89.18,214.53,11.95,49.54,91.68,1
89,206,-7.87,12.42,-6.13,-0.26,-15.69,2.76,15.93,-182.67,83.91,92.98,221.49,11.95,48.04,96.05,1
89,206,-8.74,12.33,-3.99,1.99,-15.23,2.89,15.63,-186.02,82.7,83.65,220.1,11.6,54,106.3,1
89,206,-10.21,13.44,-3.59,3.18,-16.69,3.01,17.26,-166.72,86.87,87.19,207.24,10.67,52.24,107.94,1
89,206,-13.23,15.55,-4.71,3.98,-20.42,2.49,20.95,-162.75,82.98,79.07,199.05,9.87,55.13,95.62,1
89,206,-14.25,15.47,-5.62,3.77,-21.38,1.55,21.78,-154.55,83.75,75.04,191.13,10.67,51.41,90.01,1
89,206,-13.64,16.08,-5.29,3.74,-21.28,2.46,21.75,-156.3,79.29,74.23,190.33,10.85,53.65,86.55,1
89,206,-14.51,15.53,-4.62,4.76,-21.15,1.77,21.75,-154.07,83.48,79,192.22,10.14,51.81,81.91,1
89,206,-13.83,15.86,-5.68,3.51,-21.41,2.06,21.79,-152.55,85.48,77.23,191.16,11.02,48.25,81.19,1
89,206,-14.56,15.24,-4.49,4.87,-20.93,1.57,21.54,-154.88,84.05,81.91,194.33,9.96,54.49,87.94,1
89,206,-13.91,15.11,-4.87,4.2,-20.62,1.72,21.11,-153.57,88.22,75.59,192.55,10.14,54.77,89.8,1
89,206,-13.37,15.6,-4.35,4.36,-20.38,2.57,21.01,-153.72,88.3,72.25,191.44,11.11,53.7,88.32,1
89,206,-12.94,15.75,-5.01,3.58,-20.51,2.71,20.99,-156.61,84.51,76.23,193.6,11.29,51.18,87.44,1
89,206,-12.86,15.87,-4.96,3.59,-20.51,2.86,21.02,-165.27,84.09,74.34,199.78,9.96,58.91,93.26,1
89,206,-12.49,15.65,-6.75,1.87,-20.92,2.32,21.12,-160.47,85.66,85.57,201.02,11.11,55.95,89.73,1
89,206,-11.86,15.22,-3.79,3.99,-18.96,3.34,19.67,-172.11,84.48,75.94,206.22,10.76,58.36,99.11,1
89,206,-12.13,16.21,-1.4,6.18,-18.75,4.72,20.29,-162.27,79.8,70.26,194,10.67,64.3,99.07,1
89,206,-15.35,14.6,-1.37,7.89,-19.62,1.66,21.23,-167.92,79.91,69.77,198.63,9.16,71.51,106.41,1
89,206,-12.28,14.55,-2.66,5.14,-18.29,2.96,19.23,-160.53,82.72,71.41,194.21,10.23,75.7,103.26,1
89,206,-15.11,11.68,-2.27,6.87,-17.95,-0.67,19.23,-180.02,100.12,75.05,219.24,9.52,87.73,118.38,1
89,206,-14.58,9.66,-3.2,5.7,-16.7,-2.2,17.78,-166,104.5,83.51,213.19,12.66,74.05,87.12,1
89,206,-10.18,14.55,-3.22,3.53,-17.25,3.99,18.04,-165.41,92.23,86.16,208.07,13.72,54.82,88.25,1
89,206,-11.39,13.32,-3.93,3.53,-17.49,2.14,17.96,-167.46,90.34,74.62,204.38,10.49,60.68,94,1
89,206,-11.97,12.68,-5.35,2.63,-18.03,0.86,18.24,-164.91,101.9,74.01,207.5,12.13,57.77,95.54,1
89,206,-9.79,13.26,-7.26,-0.13,-17.92,1.91,18.02,-169.52,105.73,89.3,218.85,10.85,69.44,97.95,1
89,206,-9.39,12.28,-9.51,-2.28,-17.99,0.67,18.15,-194.74,116.58,76.83,239.61,10.49,77.12,97.01,1
89,206,-4.21,9.13,-13.88,-8.91,-14.65,-0.15,17.15,-200.28,135.16,61.16,249.25,12.66,89.68,72.13,1
89,206,1.04,6.11,-17.12,-14.63,-10.84,-0.45,18.2,-198.32,132.58,57.7,245.42,12.84,60.88,82.82,1
89,206,3.81,3.02,-18.11,-17.11,-7.53,-1.51,18.75,-183.77,123.69,44.63,225.97,12.13,52,87.22,1
89,206,4.77,3.92,-17.3,-16.91,-7.19,-0.02,18.37,-178.72,113.59,46.95,216.91,12.31,54.25,83.61,1
89,206,5.53,3.26,-18.29,-18.18,-6.71,-0.4,19.37,-177.16,127.32,46.34,223.03,11.42,49.41,79.26,1
89,206,5.37,3.73,-19.26,-18.88,-7.54,-0.46,20.34,-181.05,124.36,29.76,221.66,11.78,48.82,79.9,1
89,206,3.95,4.36,-18.71,-17.62,-8.6,-0.62,19.62,-180.27,119.61,29.62,218.36,11.78,49.16,83.45,1
89,206,5.77,5.94,-18.29,-18.18,-8.34,1.73,20.08,-185.86,124.12,29.13,225.39,10.4,50.65,77.82,1
89,206,7.87,6.63,-20.2,-20.88,-8.34,2.83,22.68,-187.17,129.52,30.62,229.66,9.78,54.38,77.11,1
89,206,7.02,7.46,-21.48,-21.45,-9.97,2.55,23.79,-176.89,132.63,37.04,224.16,10.31,60.58,80.8,1
89,206,5,2.52,-23.11,-21.96,-8.64,-2.84,23.78,-189.41,110.73,72,230.91,12.66,62.09,78.62,1
89,206,0.3,-3.51,-19.87,-17,-6.13,-9.01,20.19,-178.75,118.76,51.27,220.64,12.84,51.7,81.93,1
89,206,2.21,0.19,-19.78,-17.77,-7.37,-5.09,19.9,-182.66,108.12,30.54,214.44,10.14,48.66,82.01,1
89,206,3.58,1.35,-19.38,-18.12,-7.13,-3.31,19.77,-181.25,122.95,36.54,222.05,9.78,51.32,86.62,1
89,206,4.72,2.1,-19.2,-18.55,-6.84,-2.03,19.87,-184.96,120.94,36.04,223.91,10.49,49.18,81.36,1
89,206,5.03,3.48,-19.94,-19.28,-7.89,-1.07,20.86,-187.13,125.25,34.73,227.83,9.87,47.57,77.01,1
89,206,6.25,1.78,-19.13,-19.35,-5.66,-1.37,20.2,-181.94,122.44,33.52,221.85,9.78,48.61,81.48,1
89,206,5.55,1.9,-19.73,-19.45,-6.43,-1.87,20.59,-183.88,122.93,33.88,223.75,10.31,49.61,83.38,1
89,206,4.94,2.64,-19.79,-19.15,-7.31,-1.69,20.57,-189.8,125.08,34.25,229.88,9.78,50.79,86.65,1
89,206,5.39,2.86,-19.45,-19.11,-7.05,-1.16,20.4,-188.89,124.45,31.67,228.41,8.81,55.38,90.55,1
89,206,5.13,3.7,-19.65,-19.08,-7.84,-0.74,20.65,-184.13,129.82,34.22,227.88,9.78,53.43,90.41,1
89,206,5.54,3.28,-18.91,-18.7,-6.99,-0.58,19.98,-187.27,133.08,31.75,231.92,9.61,52.66,89.4,1
89,206,6.59,3.55,-20.1,-20.26,-7.05,-0.17,21.45,-190.91,135.05,31.63,235.97,9.61,50,80.83,1
89,206,6.35,2.61,-20.27,-20.32,-6.65,-1.07,21.41,-188.55,127.73,31.79,229.94,9.52,51.06,86.76,1
89,206,6.48,3.31,-20.21,-20.3,-7.01,-0.45,21.49,-183.27,131.22,33.88,227.94,9.69,50.47,86.23,1
89,206,6.1,3.35,-20.53,-20.37,-7.4,-0.74,21.68,-182.61,128.21,34.41,225.75,10.14,49.49,84.41,1
89,206,6.37,3.59,-19.83,-19.92,-7.09,-0.18,21.13,-179.36,129.42,36.13,224.11,9.61,50.79,85.66,1
89,206,6.53,3.59,-20.18,-20.29,-7.14,-0.2,21.52,-187.19,136.64,40.75,235.3,9.07,54.36,90.4,1
89,206,6.06,3.04,-19.9,-19.83,-6.95,-0.79,21.03,-188.42,136.74,39.29,236.11,9.87,53.34,92.58,1
89,206,6.13,3.76,-19.69,-19.66,-7.29,-0.14,20.96,-184.44,135.44,37.82,231.92,10.05,47.82,82.25,1
89,206,6.9,3.9,-21.79,-21.83,-7.83,-0.29,23.2,-180.05,128.78,34.02,223.97,9.52,47.56,81.55,1
89,206,7.07,3.92,-21.92,-22.03,-7.79,-0.21,23.37,-174.8,125.36,32.06,217.47,8.99,49.45,83.83,1
89,206,7.56,3.41,-21.82,-22.24,-7.11,-0.28,23.35,-179.97,136.89,31.2,228.27,9.34,48.91,89.51,1
89,206,7.93,2.3,-22.04,-22.68,-6.25,-0.98,23.54,-184.27,139.58,27.76,232.83,8.9,49.68,86.84,1
89,206,8.15,2.56,-20.83,-21.77,-5.75,-0.25,22.51,-180.25,147.88,31.33,235.25,9.25,49.68,86.04,1
89,206,7.9,2.52,-22.42,-22.96,-6.57,-0.95,23.91,-192.63,146.66,27.59,243.66,9.87,48.66,86.88,1
89,206,7.76,3.31,-22.92,-23.27,-7.39,-0.6,24.43,-191.85,127.23,20.8,231.13,10.14,47.36,87.41,1
89,206,8.21,3.04,-22.82,-23.44,-6.89,-0.51,24.44,-188,128.72,22.61,228.97,7.83,51.22,84.36,1
89,206,7.59,2.76,-22.23,-22.62,-6.84,-0.89,23.65,-194.91,128.77,26.19,235.07,10.14,50.08,91.62,1
89,206,7.33,3.04,-22.16,-22.41,-7.15,-0.81,23.54,-191.22,129.69,29.73,232.96,8.63,56.86,95.73,1
89,206,6.18,4.28,-22.66,-22.15,-8.89,-0.71,23.87,-197.36,128.88,26.29,237.16,10.67,48.29,83.62,1
89,206,6.89,3.31,-22.8,-22.7,-7.88,-1.07,24.05,-191.47,122.91,28.96,229.36,7.66,55.95,92.86,1
89,206,6.72,4.19,-22.68,-22.45,-8.5,-0.46,24.02,-193.39,135.55,30.19,238.08,9.52,50.24,93.47,1
89,206,6.49,4.04,-22.37,-22.08,-8.41,-0.61,23.63,-206.8,137.27,28.68,249.86,9.69,49.09,83.09,1
89,206,6.77,3.74,-22.52,-22.37,-8.11,-0.73,23.8,-203.21,135.24,31.63,246.13,9.61,49.08,82.88,1
89,206,6.13,3.6,-21.6,-21.26,-8.01,-0.89,22.74,-207,142.03,32.11,253.1,9.34,54.99,92.63,1
89,206,6.56,3.46,-22.04,-21.87,-7.84,-0.89,23.25,-212.75,148.24,30.11,261.04,9.43,54.7,86.7,1
89,206,6.88,3.1,-21.55,-21.66,-7.2,-0.82,22.85,-209.17,146.13,29.78,256.89,9.43,52.59,89.08,1
89,206,7.04,2.66,-22.16,-22.27,-7.08,-1.26,23.41,-198.58,144.47,33.36,247.83,9.78,51.43,88.76,1
89,206,7.36,3.13,-21.79,-22.12,-7.03,-0.6,23.21,-205.88,144.8,29.83,253.47,10.14,51.34,87.37,1
89,206,7.37,2.11,-21.43,-21.87,-6.2,-1.23,22.76,-214.03,142.5,31.09,259.01,9.43,53.88,82.13,1
89,206,6.98,3.14,-22.34,-22.36,-7.51,-0.99,23.61,-200.33,141.36,29.99,247,9.25,54.59,89.79,1
89,206,6.46,3.26,-22.77,-22.44,-8.09,-1.34,23.88,-187.83,139.97,33.38,236.61,9.34,53.93,86.44,1
89,206,6.9,3.3,-21.6,-21.69,-7.34,-0.67,22.91,-195.55,140.94,36.63,243.82,11.2,50.79,88.36,1
89,206,6.51,2.97,-21.35,-21.29,-7.25,-1.06,22.52,-203.17,131.8,36.25,244.88,10.67,55.75,89.41,1
92,217,-11.34,-16.99,32.45,36.34,12.06,2.08,38.36,-145.19,-38.93,4.6,150.39,1.99,911.88,1098.1,1
92,217,-12.9,-15.31,33,37.18,9.95,2.69,38.59,-122.25,-34.41,-19.19,128.44,2.38,726.65,990.82,1
92,217,-15.04,-15.58,33.11,38.54,8.75,1.5,39.56,-109.83,-66.59,-32.86,132.58,1.85,950.05,1269.58,1
92,217,-18.32,-14.01,35.34,41.72,5.98,2.17,42.2,-136.42,-84.66,-23.18,162.22,1.31,1311.81,1495.96,1
92,217,-26.55,2.11,41.27,46.68,-9.65,11.88,49.13,-161.14,-8.18,14.49,162,11.33,191.22,164.63,1
92,217,-28.61,1.11,41.81,48.5,-10.16,10.51,50.66,-175.66,9.87,20.19,177.08,10.66,201.63,155,1
92,217,-32.88,-6.61,40.61,52.02,-7.73,2.69,52.68,-147.75,31.65,36.22,155.38,12.56,135.11,156.86,1
92,217,-29.15,-12.59,40.31,51.31,-1.05,0.53,51.32,-151.35,6.23,26.62,153.8,11.89,196.07,164.3,1
92,217,-19.4,-28.68,30.37,42.34,14.63,-10.7,46.07,-181.69,99.79,-18.02,208.08,4.16,466.82,246.75,1
92,217,-12.22,-36.84,33.73,43.13,25.98,-10.44,51.43,-198.72,200.13,14.18,282.39,7,208.32,175.16,1
92,217,-5.06,-48.95,29.58,39.09,38.43,-17.07,57.43,-210.19,153.83,11.68,260.73,15.29,165.05,80.66,1
92,217,-12.29,-47.93,32.63,45.27,33.63,-18.26,59.29,-210.11,133.25,9.61,248.99,10.99,140.58,43.68,1
92,217,-13.39,-47.27,34.91,47.5,32.93,-17.07,60.27,-225.66,146.61,48.2,273.39,15.52,23.95,89.94,1
92,217,-13.68,-44.52,40.47,51.29,32.04,-12.23,61.7,-226.6,121.83,30.78,259.1,16.41,23.41,86.27,1
92,217,-13.96,-46.93,35.61,48.27,32.48,-16.73,60.54,-264.41,77.4,-47.13,279.5,10.66,177.38,57.38,1
92,217,-5.53,-36.27,37.5,42.2,30.86,-4.54,52.48,-214.63,91.3,-44.16,237.39,6.28,158.57,226.13,1
92,217,-6.86,-34.65,37.34,42.38,28.78,-4.25,51.41,-165.27,139.39,-21.77,217.3,10.44,124.02,168.6,1
92,217,-7.44,-26.96,41.84,44.18,23.91,3,50.33,-159.66,124.87,6.52,202.8,8.87,182.96,147.88,1
92,217,-18.01,-24.07,37.02,45.54,13.77,-3.2,47.68,-111.33,76.69,11.37,135.66,8.43,196.1,147.49,1
92,217,-27.99,-19.7,33.41,47.13,3.22,-7.45,47.83,-60.61,46.68,28.45,81.62,11.22,145.44,165.05,1
92,217,-28.05,-23.96,32.36,47.49,6,-10.85,49.08,-94.91,83.48,24.38,128.74,8.98,116.08,214.8,1
92,217,-20.62,-30.1,31.45,44.25,15.09,-11.61,48.16,-204.28,121.59,23.02,238.85,10.21,216.25,129.86,1
92,217,-18.13,-36.99,27.23,41.38,20.69,-17.24,49.38,-220.63,126.88,52.68,259.92,8.87,189.36,141.14,1
92,217,-22.95,-33.77,29.7,45.16,15.78,-16.15,50.49,-164.3,106.32,31.43,198.21,6.78,172.75,132.05,1
92,217,-23.08,-32.29,28.35,43.77,14.32,-16.04,48.77,-126.55,133.83,7.44,184.33,10.1,118.43,145.27,1
92,217,-24.43,-32,14.88,33.88,10.16,-24.29,42.91,-136.46,176.77,-4.34,223.36,5.89,245.67,286.47,1
92,217,-18.54,-29.12,24.08,37.04,14.08,-14.19,42.09,-126.72,211,31,248.08,6,353.14,305.32,1
92,217,-16.09,-31.07,24.16,36.25,17.11,-14.17,42.52,-139.44,198.63,17.07,243.3,5.89,321.27,384.54,1
92,217,-13.78,-31.2,24.92,35.59,18.9,-12.65,42.24,-125.94,185.32,8.71,224.22,5.66,420.08,364.88,1
92,217,-12.38,-29.9,26.12,35.4,19.17,-10.43,41.59,-113.3,182.07,2.18,214.46,5.72,435.33,383.95,1
92,217,-8.01,-30.24,26.82,33.59,22.45,-8.05,41.2,-95.55,171.66,25.87,198.16,5.61,404.23,420.79,1
92,217,-2.21,-33.34,28.78,32.72,28.95,-6.03,44.11,-216.1,130.03,86.8,266.72,2.47,502.32,777.58,1
92,217,0.54,-27.36,27.9,28.87,26.29,-1.29,39.08,-216.02,129.52,118.61,278.41,2.3,703.22,913.26,1
92,217,-6.99,-23.21,25.5,30.12,17.8,-3.78,35.2,-203.86,154.6,111.65,279.14,1.48,1665.72,1245.97,1
92,217,-12.4,-21.12,26.67,33.5,13,-4.45,36.22,-144.17,171.63,103.61,246.94,0.91,1785.68,2427.76,1
92,217,-15.17,-18.54,29.55,36.63,9.98,-2.51,38.06,-105.91,76.19,94.43,161.05,0.54,2746.09,3722.68,1
92,217,-17.33,-15.88,30.07,37.52,6.76,-1.58,38.16,-102.15,32.79,70.44,128.35,0.49,3208.48,4275.06,1
92,217,-18.42,-14.12,30.25,37.81,4.83,-0.89,38.13,-97.26,35.43,79.16,130.33,0.47,3356.62,4549.27,1
92,217,-19.94,-11.86,30.37,38.16,2.24,-0.12,38.22,-124.02,15.29,56.84,137.28,0.58,2711.18,3666.25,1
92,217,-20.04,-12.14,31.08,38.84,2.53,0.06,38.91,-144.88,18.93,43.49,152.44,0.88,1844.63,2498.08,1
92,217,-20.01,-15.16,33.38,41.43,5.24,-0.54,41.77,-142.53,29.21,40.04,150.91,1.38,1066.47,1542.58,1
92,217,-18.98,-21.7,33.25,42.5,10.57,-4.32,44,-89.82,17.54,25.21,94.93,1.57,912.04,1347.06,1
92,217,-17.5,-24.65,32.02,41.5,13.38,-6.19,44.04,-84.5,-12.29,-22.04,88.19,1.75,801.85,1159.81,1
92,217,-19.67,-21.38,33.22,42.77,9.89,-4.49,44.13,-131.05,-30.01,-30.85,137.94,3.25,480.91,639.2,1
92,217,-26.13,-8.56,37.04,45.98,-2.69,2.75,46.13,-136.25,32.47,-17.28,141.13,2.94,448.1,655.96,1
92,217,-29.45,0.21,39.79,47.66,-10.54,8.35,49.52,-122.87,64.93,-4.59,139.05,4.94,337.17,431.26,1
92,217,-31.58,-1.54,38.68,48.43,-10.94,5.5,49.95,-131.97,18.07,-11.77,133.72,7.31,352.76,292.11,1
92,217,-33.73,2.66,37.91,47.91,-15.54,6.7,50.82,-132.92,51.31,-2.65,142.5,7.76,332.55,247.08,1
92,217,-36.68,10.27,39.25,48.59,-22.62,10.92,54.7,-179.8,66.7,34.91,194.94,8.09,154.89,172.63,1
92,217,-26.74,-13.95,37.68,48.25,0.91,-0.64,48.27,-206.88,59.13,11.07,215.44,17.29,250.69,117.94,1
92,217,-1.95,-48.36,31.68,38.84,40.52,-13.91,57.84,-217.21,140.22,13.37,258.88,12.33,37.06,101.2,1
92,217,-2.38,-48,35.24,41.79,40.79,-11.84,59.59,-199.89,115.69,-22.32,232.03,17.53,20.68,66.4,1
92,217,-3.44,-46.06,35.06,41.73,38.66,-11.22,57.99,-172.5,119.66,-24.15,211.33,11.66,18.28,56.54,1
92,217,-6.43,-40.86,36.27,42.95,33.27,-8.67,55.02,-151.16,123.95,-19.6,196.46,10.88,74.69,50.97,1
92,217,-8.94,-35.79,36.77,43.41,28.08,-6.36,52.09,-143.55,99.8,-18.45,175.8,12.56,102.77,67.7,1
92,217,-2.09,-34.56,37.09,39.5,31.79,-1.94,50.75,-168.74,84.72,-23.77,190.3,10.55,107.26,71.57,1
92,217,-19.45,-28.54,30.04,42.07,14.42,-10.83,45.77,-72.22,74.01,21.51,105.62,7.98,78.15,145.47,1
92,217,-31.52,-25.33,22.93,42.4,2.53,-18.9,46.49,-23.65,51.29,80.77,98.57,9.32,166.44,119.38,1
92,217,-24.5,-26.51,26.67,41.72,8.86,-13.99,44.88,-51.06,85.94,53.48,113.37,9.65,228.72,153.33,1
92,217,-25.68,-24.94,24.45,40.22,6.46,-14.84,43.34,-112.04,104.88,38.5,158.22,3.65,465.19,367.6,1
92,217,-25.41,-22.77,24.37,39.41,5.07,-13.36,41.93,-95.15,110.19,-10.62,145.97,3.71,503.23,393.63,1
92,217,-25.15,-21.78,23.49,38.32,4.33,-13.1,40.73,-77.12,130.19,-20.23,152.66,4.16,504.44,412.19,1
92,217,-24.29,-24.73,23.37,38.54,6.98,-14.65,41.82,-56.02,136.82,-46.66,155.02,3.25,606.82,481.98,1
92,217,-22.77,-26.5,21.59,36.75,8.84,-16.04,41.08,-108.83,83.8,0.92,137.36,3.82,654.25,419.95,1
92,217,-20.66,-26.19,21.36,35.32,9.97,-14.92,39.61,-102.97,117.08,-16.41,156.77,4.55,590.54,407.26,1
92,217,-15.35,-28.4,20.87,32.56,14.94,-13.97,38.45,-67.57,112.16,-16.4,131.96,3,736.3,599.5,1
92,217,-12.53,-27.38,22.96,32.34,16.55,-10.7,37.88,-70.23,117.18,-9.88,136.97,3.14,571.21,752,1
92,217,-3.67,-24.59,26.04,29.04,21.11,-2.68,36,-87.87,113.83,12.72,144.36,2.55,708.15,944.46,1
92,217,-4.77,-22.95,28.84,31.42,19.84,-0.57,37.16,-47.84,131.55,28.02,142.77,1.8,1335.59,1009.95,1
92,217,-4.78,-21.17,30.29,32.09,18.9,1.42,37.27,-58.25,94.82,43.02,119.32,1.69,1012.53,1277.86,1
92,217,-2.64,-20.95,31.41,31.7,20.41,3.26,37.86,-47.27,85.13,59.15,113.94,1.51,1035.1,1366.02,1
92,217,-2.9,-20.19,31.9,32.04,19.79,3.91,37.86,-38.59,59.11,86.94,112,1.24,1271.31,1607.31,1
92,217,-1.33,-15.88,31.16,29.43,17.57,7.05,35,-18.3,76.18,58.18,97.59,2.1,951.95,1139.2,1
92,217,2.38,-16.96,31.36,27.79,20.86,8.33,35.74,26.68,85.95,22.75,92.83,2.8,993.65,815.92,1
92,217,-1.96,-17.12,35.11,33.2,18.95,8.22,39.11,-17.09,79.41,41,90.98,3,736.85,824.34,1
92,217,-5.8,-17.51,34.49,34.98,16.54,5.69,39.11,-29.24,39.73,55.43,74.2,2.94,831.52,746.96,1
92,217,-9.24,-17.07,34.75,36.99,14.02,4.4,39.81,-58.65,8.31,53.93,80.11,2.83,726.78,856.66,1
92,217,-11.33,-15.41,36.48,39.08,11.85,5.42,41.2,-77.01,-2.77,40.73,87.16,2.69,746.58,863.1,1
92,217,-12.41,-16.21,37.7,40.86,12,5.07,42.88,-41,-43.5,16.49,62.02,2.61,726.15,857.2,1
92,217,-13.66,-15.74,35.54,39.74,10.34,3.5,41.22,1.82,-83.33,-33.65,89.9,2.41,959.19,818.96,1
92,217,-23.29,-7.32,34.2,41.83,-2.34,3.35,42.02,50.93,-109.27,-16.42,121.68,1.04,1709.42,1415.05,1
92,217,-23.59,-8.13,30.95,39.66,-2.71,0.79,39.75,7.92,-144.58,-1.75,144.8,1.41,1036.41,1173.25,1
92,217,-28.69,-6.34,25.38,37.66,-8.62,-3.81,38.83,18.98,-127.41,-6.69,128.99,2.05,685.11,843.67,1
92,217,-25.48,-10.38,22.37,34.59,-4.3,-6.54,35.47,-2.57,-117.62,15.39,118.65,2.41,631.52,730.98,1
92,217,-18.17,-16.48,22.2,31.99,4.85,-6.93,33.09,1.41,-97.8,29.98,102.32,2.1,820.09,683.11,1
92,217,-14.96,-18.12,19.16,28.24,7.46,-8.13,30.32,-29.52,-39.13,5.44,49.32,2.47,819.73,656.44,1
92,217,-14.65,-16.24,21.57,29.45,6.86,-5.37,30.71,-40.18,-12.5,13.75,44.27,2.33,833.51,667.57,1
92,217,-17.23,-15.68,22.2,31.25,4.9,-5.93,32.18,-61.63,27.27,17.46,69.62,1.88,734.92,896.79,1
92,217,-18.46,-17.25,21.3,31.66,5,-8.08,33.06,-58.41,38.75,13.48,71.37,1.96,721.19,856.54,1
95,222,-21.63,-20.1,23.16,35.65,5.37,-10.45,37.52,-197,129.05,49.11,240.58,4.98,506.72,347.91,0
95,222,-22.66,-21.79,16.27,31.27,4.34,-16.02,35.4,-157.38,167.91,38.56,233.35,2.49,641.26,505.57,0
95,222,-17.21,-25.71,19.3,31.66,11.44,-14.08,36.49,-86.83,149.21,51.93,180.27,2.8,719.4,461.26,0
95,222,-18.08,-25.44,19.37,32.11,10.68,-14.29,36.74,-79.5,137.67,60.02,169.94,2.85,578.59,502.57,0
95,222,-5.55,-27.35,26.37,31.1,21.91,-5.21,38.4,-152.22,95.48,15.67,180.36,1.51,573.46,735.6,0
95,222,0.73,-23.95,24.32,25.05,23.17,-1.06,34.15,-128.72,103.23,10.72,165.36,1.16,776.25,973.58,0
95,222,-13.09,-22.92,20.7,29.69,12.47,-9.4,33.54,-56.66,146.13,21.42,158.19,2.09,560.7,682.09,0
95,222,-10.79,-22.54,20.05,27.79,13.58,-8.38,32.06,-94.55,132.63,42.09,168.24,2.55,484.1,593.21,0
95,222,-16.11,-22.16,16.12,27.58,8.89,-13.07,31.79,-22.2,134.3,76.77,156.28,2.94,477.83,621.01,0
95,222,-3.04,-29.83,21.73,26.7,24.29,-8.23,37.04,-68.43,151.94,114.37,202.11,2.71,679.7,535.71,0
95,222,3.2,-27.91,20.68,21.87,26.79,-4.48,34.88,-155.85,131.41,81.51,219.55,2.11,807.92,708.88,0
95,222,-3.69,-28.33,18.54,24.17,22.05,-9.43,34.06,-111.58,154.97,79.07,206.67,2.38,877.66,657.47,0
95,222,-10.23,-26.51,21.62,29.77,17.13,-9.75,35.7,-56.57,141.74,58.27,163.36,3.03,728.57,597.03,0
95,222,-9.33,-29.04,22.68,30.77,19.79,-10.34,38.02,-61.75,135.07,45.54,155.33,2.9,754.3,616.64,0
95,222,-9.98,-28.59,24.34,32.31,19.42,-9.4,38.86,-67.45,116.55,26.82,137.32,3.07,571.28,693.34,0
95,222,-10.44,-28.69,25.23,33.29,19.37,-9.19,39.61,-87.58,91.01,12.68,126.94,3.25,545.23,669.02,0
95,222,-9.99,-28.88,26.49,34.09,20.11,-8.36,40.45,-85.97,85.43,-6.28,121.36,3.38,561.16,688.28,0
